,text
1450,"RT @TheAtlantic: A new study makes it clear: Coral reefs are bleaching too frequently to recover, @yayitsrob reports https://t.co/Z9QODnZmV…"
1451,"RT @dicapriofdn: Announcing #Reefscape, a partnership between LDF, Carnegie Airborne Observatory and @planetlabs that aims to help us bette…"
1452,NYC is the first big city in America to sue and divest from Big Oil. #stopfundingfossils https://t.co/7aqjV3E46J
1453,"RT @IndivisibleTeam: Democratic MoCs, make a choice: fight for Dreamers or be part of the Deportation Caucus. See how your Senators voted a…"
1454,"RT @EmCollective: Every day that Congress fails to #ProtectDreamers, 122 young people lose their status to work and live without fear in th…"
1455,"All countries must work together, and follow China’s example, in order to end the global ivory trade and bring elephants back from the brink of extinction. Help @NRDC protect elephants and ban ivory sales. https://t.co/3iGOMnVXX6"
1456,RT @dicapriofdn: Environmental #education is often the first step in conservation. Gain a better understanding of our #oceans by visiting @…
1457,"RT @dicapriofdn: .@BoykoBorissov, please protect #UNESCO World Heritage Site Pirin National Park in #Bulgaria from disastrous logging and s…"
1458,RT @guardianeco: US government climate report looks at how the oceans are buffering climate change | John Abraham https://t.co/et31owmOcn
1459,"RT @Oceana: Today, @SecretaryZinke opened the floodgates to dirty &amp; dangerous offshore drilling, threatening coastal economies that rely on…"
1460,RT @UNEP: Pollution is everywhere. From the highest reaches of our atmosphere to the darkest depth of our oceans. But together we can stop…
1461,"RT @Defenders: #Environment #YearinReview – here are the year’s “happy environmental stories,” including many different areas protected for…"
1462,Proud to support and invest in @LoveTheWildCo. https://t.co/fpj6W1WsGA
1463,"RT @nytimes: China will create a national market to clean up its power sector, putting it in a leading position on the issue as the U.S. re…"
1464,"RT @UNEP: Over the past 70 yrs, at least 40% of all conflicts within national borders are related to competition over natural resources. 
M…"
1465,RT @TIME: How climate change could make the migrant crisis worse https://t.co/xLrvu3MjV0
1466,RT @terrytamminen: Need more reasons to battle climate change now? Here are billions of them! 2017 was the most expensive weather year ever…
1467,"RT @nytimes: Climate change made the torrential rains that flooded Houston after Hurricane Harvey much worse, scientists reported https://t…"
1468,"RT @dicapriofdn: Learn more about our partnership with @pamm and @DesignMiami, showcasing  #art that explores the impacts of #climatechange…"
1469,RT @AGBecerra: I've just sued the #Trump Administration for threatening the #health of our families and the #environment statewide and beyo…
1470,"RT @NYGovCuomo: With @NYSComptroller, New York State will begin planning to divest the state retirement fund from fossil fuels. https://t.c…"
1471,Watch @EnvDefenseFund's new enviro-documentary series on the value of using technology to cut oil and gas pollution.  https://t.co/nQoBJzI1tR
1472,"Help @NRDC stop the pro-polluter tax bill, and help save the Arctic National Wildlife Refuge. Text “TREE” to 21333 for information on how to call Congress. https://t.co/YTMzu1wPfq #savethearctic"
1473,"RT @NYGovCuomo: If the EPA says the dredging of Hudson River PCB contamination is complete, New York will sue the federal government. https…"
1474,"RT @CivilEats: This app, developed by a high school student, will alert farmworkers of dangerous temperatures and allow them to report unsa…"
1475,"RT @NPR: Researchers say this year was the Arctic's second-warmest in at least 1,500 years — after 2016. https://t.co/zoPSMrTxc9"
1476,Grateful for the firefighters risking their lives to get people to safety in SoCal. Support @CAFireFound here: https://t.co/DWoWpCJi8S
1477,RT @NatGeo: Environmental and indigenous groups are cheering a landmark decision by Canada’s highest court https://t.co/LQWcYKy6Ci
1478,"RT @NatGeo: When environmental conditions change, the risk of extinction increases, even with a healthy population of animals unaffected by…"
1479,"Proud to support the #PalauPledge, a new conservation initiative for visitors. Written with the help of Palau’s children, every visitor must pledge to heal &amp; secure the natural environment for future generations. Learn more at https://t.co/UE96LkATZ6. https://t.co/Gxjonhlkx8"
1480,RT @guardianeco: The Amazon effect: how deforestation is starving São Paulo of water https://t.co/Os9piTjCMw
1481,"Please support the efforts by @DiCaprioFdn grantee, @UtahDineBikeyah,  to defend these national monuments in court. https://t.co/XEogcDZaqU https://t.co/6qIMGSTDpI"
1482,"RT @dicapriofdn: A healthy environment is a human right, and these kids taking the lead to make it so! https://t.co/h6xAZp8dN5"
1483,"RT @voxdotcom: Global warming isn’t something that will happen decades down the line. It’s happening every day, bit by bit. https://t.co/vd…"
1484,"RT @NRDC: Trump is likely to undo protections for Bears Ears and other national monuments, leaving these national treasures vulnerable to h…"
1485,RT @dicapriofdn: This #GivingTuesday donate to LDF grantee @Re_volv's #solarpower campaign. This campaign will provide #cleanenergy and low…
1486,RT @Independent: Snow leopards no longer endangered for first time in 45 years https://t.co/R6CybScFdZ
1487,RT @guardianeco: Bigotry against indigenous people means we're missing a trick on climate change https://t.co/ifIBYaevqQ
1488,"RT @SierraClub: 48 US cities have committed to transition to 100% #cleanenergy, 5 of which have reached their goal &amp; are powered w/ entirel…"
1489,RT @dicapriofdn: The #KeystoneXL must be stopped: commit to peaceful resistance on the route https://t.co/LsGum8UjYX #NoKXL #KeystoneXLPipe…
1490,RT @youthvgov: BREAKING: Ninth Circuit to Hear Oral Argument in #JulianavUS! https://t.co/dTDCrzu2Tt #youthvgov #climatechange #COP23 https…
1491,"RT @NatGeo: The same controversial structure whose extension triggered the Standing Rock protests has leaked about 5,000 barrels https://t.…"
1492,"RT @dicapriofdn: Trump’s decision to reverse the ban on elephant trophies in the U.S. is reprehensible. In this policy change, the U.S. los…"
1493,RT @dicapriofdn: From LDF's very own @terrytamminen https://t.co/7krEw2dlEy
1494,RT @nytimes: Syria said it would sign the Paris climate accord. This leaves the U.S. as the only country that has rejected it. https://t.co…
1495,RT @dicapriofdn: A #globalwarming target of 1.5˚C is in reach without the need for #BECCS or other forms of #geoengineering. This new model…
1496,RT @FastCompany: The largest ever tropical reforestation is planting 73 million trees https://t.co/1A4b6epXIm https://t.co/vwpM3A08Tx
1497,"RT @ourclimateus: On 11/18, young people will come together to share their #Climate Legacy. #Uniting4Climate JOIN: https://t.co/pSuw7MRxCL"
1498,RT @dicapriofdn: Scientists have identified a new species of #GreatApe on the Indonesian island of #Sumatra: the #TapanuliOrangutan https:/…
1499,RT @Waterkeeper: URGENT: Act now to protect communities from agricultural pollution—sign on to this letter by TONIGHT opposing HR848! https…
1500,"RT @citizensclimate: Celebrating 10 years of advocacy for #climate action, CCL is reaching the tipping point with Congress. Join us: https:…"
1501,"RT @nytclimate: Two's company: Nicaragua will join the Paris deal, leaving Syria and the U.S. as the only 2 countries on the outside https:…"
1502,"RT @ensiamedia: It's not enough to respond *after* disasters, so cities like Boston are trying to figure out ways to better prepare for the…"
1503,RT @Tesla: Hospital del Niño is first of many solar+storage projects going live. Grateful to support the recovery of Puerto Rico with @rica…
1504,RT @dicapriofdn: The @UN is on a mission to unearth 17 of the world’s greatest change makers - ready to join the ranks? Apply now: https://…
1505,RT @dicapriofdn: Don’t miss a screening and panel of #BeforetheFlood at the @CarnegieMNH on 10/28. Learn more: https://t.co/fJKM35sEus http…
1506,"5 yrs since Superstorm Sandy, march &amp; demand @NYCMayor @NYGovCuomo &amp; @SenSchumer take bold #climate action. #Sandy5 https://t.co/5TRsRdBTnI"
1507,RT @dicapriofdn: LDF supports a 10yr project in Central Asia working to protect #SnowLeopards  https://t.co/w2jTajjoQm #InternationalSnowLe…
1508,RT @dicapriofdn: #WolfAwarenessWeek Read about the amazing efforts of @Defenders &amp; @PacificWolves in protecting the iconic gray wolf https:…
1509,In theaters today. #Jane https://t.co/JqXy5wlVBa
1510,"RT @YaleE360: Scientists are increasingly focusing not just on what species are present in an ecosystem, but on roles they play. https://t.…"
1511,"RT @NatGeo: Wild horses, camels and hippos have two things in common: they're large herbivores and on the wrong continent https://t.co/rZhk…"
1512,Proud to invest in plant-based @BeyondMeat as livestock production is a major driver of carbon emissions. Learn more https://t.co/sLnsC97Af8 https://t.co/6Zf5CJvnJZ
1513,"To address the climate crisis, we must address inequality. Read more from @DarrenWalker https://t.co/cV4Kqe2X2P"
1514,"RT @MichaelEMann: We're live! climate change kids book, co-authored by me &amp; @megan_herbert, now funding on @Kickstarter https://t.co/yMr63V…"
1515,RT @MikeBloomberg: .@SierraClub and other groups are fighting the war on coal all across America – and they are winning. @BeyondCoal https:…
1516,Grateful for the firefighters risking their lives in the #NorthBayFires. Support @CAFireFound here: https://t.co/DWoWpCrGKi
1517,Thank you @EPN for your continued efforts to protect our oceans. https://t.co/3ltRa10N2F
1518,"RT @LungAssociation: The #CleanPowerPlan reduces #pollution that causes #climatechange &amp; harms health! Don’t repeal it, @EPA! Americans des…"
1519,RT @NRDC: We must not let @EPAScottPruitt roll back the Clean Power Plan. https://t.co/91UAErPWuF
1520,https://t.co/1IOLFnPN2H
1521,RT @dicapriofdn: New study says widespread forest loss has reversed role of the tropics as a #carbon sink. A wakeup call on #forests https:…
1522,"RT @Lin_Manuel: In record time, an Almost Like Praying music video.
Watch, enjoy, and DONATE: https://t.co/RzM7fnYpQq"
1523,"Great work, @Lin_Manuel. https://t.co/itit4vko6M"
1524,"Tell Governor Brown to support public health, climate action, and protect public lands in CA via @NRDC_AF https://t.co/j4aaWrtqPb"
1525,"RT @ricky_martin: Please do not forget about #PuertoRico. We need your help to rebuild. Go to 
https://t.co/KxHupLM20u and please RETWEET"
1526,The people of Puerto Rico still need our help. Find out how you can support hurricane relief efforts here. https://t.co/dRJyQBb7kW
1527,"RT @dicapriofdn: The Endangered Species Act is in danger. If it falls, we all fall. Will you be part of the #OneActForAll movement? https:/…"
1528,We can turn #ParisAgreement commitments into reality—if we strengthen indigenous &amp; community #LandRightsNow.  https://t.co/SVzIKQ89Kw https://t.co/AQqoLm9Py6
1529,"Proud to support @Ricky_Martin’s efforts w/ @habitatpr, @WeCareSolar &amp; @MusicforRelief for Hurricane Maria relief: https://t.co/Y2XQPGL9eH https://t.co/07IpbDg8yG"
