,text
2032,"RT @NBCNightlyNews: WATCH: In an interview with @MiguelNBC, Governor Gavin Newsom speaks out about increasing California’s testing capacity…"
2033,"Suppress the virus. Not the vote.

As of last night in CA: 9,465,631 ballots cast. 

Same time in 2016: 4,555,195 cast.

#VOTE. https://t.co/cG1WrisD7d"
2034,"Esther is 96 years old and a former poll worker.

She voted today with her son at Dodger Stadium!

Thank you for voting, Esther!! https://t.co/Oqln5HOtEF"
2035,"Today, California opened a NEW state funded #COVID19 testing lab.

Tried it out myself.

This will:
- DOUBLE CA’s testing capacity
- Guarantee 24-48 hour turnaround for results
- Cut the cost of a test from $150 to $30.

We’re not waiting around for the federal government to act. https://t.co/OKII180d7J"
2036,Tune in now. https://t.co/4nk8Gi4dD7
2037,"4 years of daily lies, border walls, kids in cages, NRA groveling, LGBT discriminating, healthcare stripping, and science denying.

You’ve marched. Protested. Stood up for your values.

Now — it’s time to VOTE.

Thank you @taylorswift13 and @EricSwalwell!! https://t.co/w8QEhM0P1b"
2038,"Spine of steel, that Senator Perdue. https://t.co/6WR24vVlEF"
2039,RT @abc7newsbayarea: Gov. Gavin Newsom has signed a new order that allows seniors age 70 and older to renew their driver's licenses by mail…
2040,"RT @amyklobuchar: BREAKING: Because of LAST MINUTE ruling, Minnesota DO NOT put ballots in mail any more. 
In the middle of a pandemic, the…"
2041,👏👏 https://t.co/j5rmVyQf7W
2042,"Voted for @JoeBiden and @KamalaHarris today and damn, it felt good. https://t.co/UyWBDnbx4p"
2043,RT @iambeckyg: Thank you for your time Governor. 🙌🏽 Video is live now on my YouTube! 🗳 https://t.co/HeJibp6h2B https://t.co/SSNUKPm1OT
2044,"Voting is an emotional experience -- because the future of our planet, our democracy, so many of our fundamental values -- are ALL on the line.

We’ve seen what happens when folks sit elections out.

Thanks for chatting, @iambeckyg. Now let’s all go VOTE. https://t.co/ROECg8gY5L"
2045,"I just VOTED.

It was fast, easy, and safe.

Just 5 more days until Election Day. There’s too much at stake to sit this one out. Make a plan and #VOTE! https://t.co/JHn6LaJztO"
2046,Over 8 million Californians have already voted. KEEP IT UP!
2047,"California domination once again.   World Series champs -- @Dodgers!

LA IS 2020’s TITLETOWN. https://t.co/lKlWaENgLZ"
2048,"RT @nytimes: The governors of Washington, Oregon and Nevada announced they would join California’s vaccine-review plan.  https://t.co/4E151…"
2049,"Rather than providing relief for the MILLIONS of Americans struggling -- @senatemajldr chose to spend his time ramming through a Supreme Court confirmation in the middle of an election.

VOTE. https://t.co/XHOAgKQyCy"
2050,RT @OCFA_PIO: Your #OCFirefighters are working hard to fight the #BlueRidgeFire. These shots are taken from the Casino Ridge area in Yorba…
2051,RT @OregonGovBrown: Oregonians have been waiting for a safe and effective COVID-19 vaccine to protect our loved ones. This independent revi…
2052,"RT @GovSisolak: Today, I am proud to announce NV is joining
@CAgovernor @OregonGovBrown &amp;
@GovInslee to independently review the safety &amp; e…"
2053,"RT @GovInslee: To ensure confidence in COVID-19 vaccines, The Western State Pact partners will conduct our own independent safety and effic…"
2054,"This will not delay distribution -- but will ensure safety, equity, and transparency."
2055,"Washington, Oregon, and Nevada have joined California’s Scientific Safety Review Workgroup -- filled with top health experts that will independently review #COVID19 vaccines.

The West will continue to be guided by science and data. https://t.co/kZ9TLrLehi"
2056,Tune in now. https://t.co/DAz9RXonyq
2057,👀 https://t.co/jDPACSTVxg
2058,One week.
2059,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to wildfires and the #COVID19 pandemic.

📹 Watc…"
2060,So unbelievably grateful for the firefighters and first responders on the front lines facing these treacherous winds and fighting -- once again -- to keep Californians safe.
2061,"RT @OCFA_PIO: #SilveradoFire
11,199 acres
5% containment 
No structure loss

Silverado, Modjeska, Trabuco Canyons along Live Oak Canyon are…"
2062,"RT @ListosCA: As Southern California experiences #RedFlagWarning conditions, remember these 5 steps:

🚨 GET ALERTS
🚨 MAKE A PLAN
🚨 PACK A G…"
2063,RT @JoeBiden: Vote.
2064,"RT @OCFA_PIO: #BlueRidgeFire Update:

•1170 homes under evac order
•481 homes under voluntary evacuation

1,651 total homes effected by the…"
2065,RT @PeteButtigieg: Vote them out.
2066,"RT @OCFA_PIO: #SilveradoFire Update:
• 4,000 acres
• 0% containment 
• 500 personnel battling the fire 

For evacuation and shelter informa…"
2067,RT @OCSheriff: #OCSDPIO Link to evacuation map for multiple evacuation warnings and orders in Orange County from #SilveradoFire and #BlueRi…
2068,"RT @Cal_OES: As extreme fire🔥weather blankets much of our state, it is important to follow instructions from local emergency officials👮👩‍🚒M…"
2069,This is good stuff. https://t.co/49TeOWAcfj
2070,RT @sarahmucha: NEW: Brad Pitt narrates a new ad Joe Biden’s presidential campaign is airing during tonight’s World Series. https://t.co/Tg…
2071,RT @JoeBiden: Today marks the first-ever #VoteEarlyDay — and our campaign has set a big goal of talking to ten million people about voting…
2072,VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE. VOTE.
2073,RT @KingJames: One person can make a difference!! You don’t need to be a ⭐️ to have a voice. It starts with us! 🗣✊🏾 #MoreThanAVote https://…
2074,Keep 👏 it 👏 going https://t.co/fo1EshziEK
2075,"1 out of every 5 homeless individuals in CA have been served by Project Roomkey. An unprecedented 22,300 people in 6 months.

Now -- we’re expanding that program and building housing at 1/3 of the average cost.

Project Homekey is a model for the nation. https://t.co/On5PqceKJg"
2076,RT @KTVU: Gov. @GavinNewsom is in San Jose to announce more money for Project Homekey https://t.co/4i45shOj8I
2077,"RT @sliccardo: Governor @GavinNewsom joins me today at an emergency interim housing community. Constructed in 4 mo. at low-cost, San José s…"
2078,Tune in now! https://t.co/J8SLEKrR1r
2079,"California is already doing this.

This year we launched the CA Climate Action Corp.

Time for the rest of the nation to join us so we can expand the work and invest in jobs that can help save our planet. https://t.co/Ewpnup8GLb"
2080,Remember this. https://t.co/KwGkxLHTDf
2081,RT @iamwill: We need to put THE LOVE back in this country...
2082,RT @bep: Thank you @GavinNewsom! 🙏🙏❤️
2083,Now go vote.
2084,“We need to take away children.” - Jeff Sessions https://t.co/JSty7dpUnw
2085,"States across our country are experiencing massive deficits due to #COVID19.

This isn’t a red or blue issue.

We simply cannot do this alone."
2086,We’re in a pandemic. We need the Affordable Care Act.
2087,RT @AmyMcGrathKY: Reminder - Mitch McConnell has blocked legislation to protect our elections from foreign adversaries for 366 days.
2088,CA isn’t dying. We’re keeping Californians alive and healthy so we can open our economy safely. https://t.co/SR1It7EflA
2089,"RT @AlexPadilla4CA: A few hours in the next 12 days can help @JoeBiden and @KamalaHarris win. #Debates2020
 
📱 Make calls: https://t.co/bp8…"
2090,Let’s do this!! https://t.co/CbKJMCcaxU
2091,"As @JoeBiden would say -- this election is about the soul of our nation.

Thank you, @IAMJHUD, @iamwill, @bep for this epic anthem.

WATCH:  https://t.co/iTCOFarMPn"
2092,Keep 👏 it 👏 UP. https://t.co/kjAxgwO1dT
2093,Reminder: THIS IS NOT NORMAL. https://t.co/UCv9cH3fod
2094,Make a plan. Vote. And vote early. https://t.co/6FisHNBHaU
2095,Watch this immediately. This is what a leader looks like. https://t.co/2RvF4oKUGE
2096,This is sick. https://t.co/jT1cc2cfGn
2097,"I watched. Then watched again. Then watched again.

VOTE. https://t.co/Waww5kkWdP"
2098,Leaving this one right here in case you need it. https://t.co/5HYSi4mduS
2099,RT @BarackObama: 102 never looked better! Grateful for all the folks like your great aunt who continue to show up and vote in this importan…
2100,"RT @mercnews: Eight months in, California is containing COVID-19 as other states spike. Here’s why. https://t.co/424HpeUn8A"
2101,More than 2 years later and 545 children are STILL left without their parents. Horrific. https://t.co/3Czleg1n7v
2102,RT @washingtonpost: Pope Francis calls for civil union laws for same-sex couples https://t.co/Gv7KDM1fqP
2103,"RT @PPActionCA: NEW: Join CA Planned Parenthood leaders, @chelseahandler, @gavinnewsom, @MadameGandhi, and other leading advocates and arti…"
2104,Two weeks.
2105,"A vaccine will not end this epidemic overnight.

It's absolutely essential that we maintain our vigilance.

Wear a mask. Wash your hands. Practice physical distancing."
2106,"Like our approach to #COVID19, when it comes to a vaccine, CA will be guided by science.

Today, we announced our Scientific Safety Review Workgroup.
 
These top health experts will independently review FDA-approved vaccines."
2107,Tune in now. https://t.co/Leod2DQws3
2108,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to wildfires and #COVID19 pandemic.

📹 Watch li…"
2109,"CALIFORNIA: TODAY is the last day to register to vote and receive your mail-in ballot before election day. 

Don’t sit this one out. There’s too much at stake.

https://t.co/pcCSlMIfLY"
2110,"California dominating once again. Let’s go, @Dodgers! https://t.co/TfXjrjU8Ao"
2111,"RT @NRDC_AF: California just became a HUGE leader in the movement to protect thirty percent of lands, waters, and ocean by 2030 (30x30). We…"
