,text
1576,"Today, millions of workers are facing economic desperation: unemployment, low wages, lack of health care, unaffordable housing.

Join me, @KamalaHarris and other pro-worker advocates on an 8 pm ET livestream as we discuss the best way forward.

Watch at https://t.co/vreIiWfeoS. https://t.co/pCUaCo82wy"
1577,"RT @RollingStone: Alexandria Ocasio-Cortez talks to Princess Nokia, Bernie Sanders chats with Killer Mike and Pete Buttigieg in conversatio…"
1578,"About 60,000 people a year die unnecessarily because they are not adequately insured. That's 164 people every day. We must continue the fight to make health care in the United States a human right through a Medicare for All single-payer program."
1579,"Georgia is incredibly important in this election, and we must make sure we have historic voter turnout to defeat Trump and elect progressives up and down the ballot.

Join our Fighting for Justice in Georgia town hall Friday night at 8:30 pm ET at https://t.co/vreIiWfeoS. https://t.co/Wn2OZBHmnj"
1580,"The pandemic is surging, we’ve lost over 225,000 people already, hospitals are being filled to capacity — and Trump is doing the opposite of what doctors and scientists tell us we have to do. https://t.co/y9w6VkWCgC"
1581,"“We as a society have operated from a place of cynicism for quite a while and it hasn’t worked out so well… But we are the workers, and we are the builders. So let a new world be born from our bricks.” -@_dotgov, Creative Director of @sunrisemvmt https://t.co/tiw2mFt4NK"
1582,"“We had two young men who were overtaken by wildfires just a few days ago… [Climate change] is not a policy debate for us. It’s our brothers and sisters literally fighting for their lives out there.” -Zac Unger, Oakland Firefighters Union President https://t.co/3OfH8xfyGP"
1583,"“Here in Tennessee, right now, we have farmers who are being phased out of farming and not able to pass it down because of what’s going on when it comes to climate.” -@Bradshaw2020 https://t.co/71JRC0TBNH"
1584,"“[Climate change] is a justice issue... Even the wealthy among us, but especially the poor—none of us can escape it. It is an all-encompassing system.” -@dwallacewells https://t.co/mvN23HWyIY"
1585,"Tragically—and I say this not from a political perspective—but tragically, we have a president who does not believe in science. https://t.co/jOpFracxrU"
1586,“The suffering and pain and dying of our planet and our people isn’t going to magically go away… The first step is going to be electing people who believe in science.” -@MarkRuffalo https://t.co/KrBWCQbjyT
1587,It is not an exaggeration to say the future of our planet is at stake in this election. We simply cannot afford four more years of Trump and his climate denial. Join me live now with @MarkRuffalo: https://t.co/1mr2kzXqtJ
1588,"Let me just say to people who may be wondering whether this election is important.

This isn’t an esoteric or academic issue.

This election matters and it matters big time. https://t.co/mIlCbDgUvl"
1589,It could well be that Texas is going to transform politics in America. https://t.co/sMszaFGTfm
1590,RT @MarkRuffalo: Join me @BernieSanders tonight at 8pm ET! https://t.co/LVYooj16Da https://t.co/Ba7ZhDgW5E
1591,"RT @Bradshaw2020: We did what they said we couldn’t.

We ran when they said we shouldn’t.

We won where they said we wouldn’t.

Let’s do th…"
1592,"RT @JCisnerosTX: I am once again asking you to phonebank to turnout South Texas with us.

https://t.co/UgcLOQfdHO https://t.co/GKR6miFGVm h…"
1593,"Walter Wallace should be alive today, and our thoughts are with his loved ones. The police responsible for murdering him in front of his mother instead of getting him the medical attention he needed should be arrested, investigated, and prosecuted by the Justice Department."
1594,"My message to young people is this: More than any other group of people, this election is vitally important to you.

Your vote matters. Make sure you cast it. https://t.co/lnkNyb81ft"
1595,"This election is about whether we pass a $15/hour living wage and give a raise to 40 million people or see more of Trump’s attacks on workers.

Tune in Thursday at 8 pm ET for a virtual rally with me, @KamalaHarris, @aijenpoo, @MaryKayHenry and more on Fighting for a Living Wage. https://t.co/H0hqcho9Wz"
1596,"""These past four years have been a collective traumatic experience for so many in our country. But in the face of that trauma, we galvanized a movement. We aren’t afraid. We’re angry—and together, we will take back our future."" –@CoriBush https://t.co/ma8qjAgOb8"
1597,"RT @JoeBiden: Thank you @iamwill and @IAMJHUD for this powerful video.

Hate has no place in the United States — and on November 3rd we wil…"
1598,"RT @RashidaTlaib: ~32,000 newly registered voters in #13District. This may seem small, but when we lost Michigan to Trump with ~11,000 vote…"
1599,RT @PplsAction: LIVE WITH @VicMensa @VicMensaSquad @AOC @BernieSanders @RobertJPeters let's deep canvass to DEFEAT TRUMP NOW! https://t.co/…
1600,"RT @JCisnerosTX: The key to flipping Texas is by running up the numbers in South Texas. 🤠

Join me and Sen. @BernieSanders as we mobilize v…"
1601,"Trump on COVID-19:
-We're ""rounding a corner.""
-Dr. Fauci is an ""idiot.""
-""Don't be afraid of COVID.""

Trump's anti-science attitude is why 225,000 Americans are dead and why the pandemic is surging nationwide. We need a president who believes in science, not right-wing rhetoric."
1602,"RT @PplsAction: We're going ALL OUT to reach millions of voters in battleground states before #ElectionDay.  

Join us, Sen. @BernieSanders…"
1603,"RT @VoteNoOnProp22: Thank you @BernieSanders, for being a constant voice for progressive change across the country.

 

Stand up for worker…"
1604,"I hope Americans watching this will listen to what @DUALIPA has to say about health care in the UK.

Guaranteeing health care as a right isn’t radical. It’s what every other major country already does. https://t.co/g1DYYSdzAk"
1605,This election is about the absurdity of the very rich getting richer while 90 million Americans are uninsured or underinsured and tens of millions work for starvation wages. A new Democratic Senate must take on the billionaires and fight for a struggling working class. VOTE!
1606,This election is not just about the future of our country – it is about the future of our planet. Join me and @MarkRuffalo this Wednesday for a virtual town meeting on the climate crisis. Tune in at 8 pm ET at https://t.co/vreIiWfeoS. https://t.co/21zF5HKAPk
1607,"Does anybody care? Half of our people live paycheck to paycheck, and millions face hunger, eviction and lack of health care. If McConnell won't do it, we will. The first job of a new Democratic Senate will be passing a major coronavirus stimulus bill protecting working families."
1608,"Trump and his friends are trying to make it harder for poor people, people of color and young people to vote.

That is an outrage. https://t.co/ZL6TxP3v3j"
1609,"Today, White House Chief of Staff Mark Meadows said, “We are not going to get control of the pandemic.” The Trump administration would rather let tens of thousands of Americans unnecessarily die than listen to scientists and create a national plan. They must be defeated."
1610,"If you live in New York and, like me, want to take on wealthy and powerful interests to build a country that works for all of us, please vote for Joe Biden and Kamala Harris on the @workingfamilies party line. https://t.co/HcbAGCxLPU"
1611,"RT @JulieOliverTX: We got here by listening to the people in our district. We got here with small dollar contributions, not PACs. I've been…"
