,text
2021,"Whether you came out years ago, are speaking your truth today, or are planning for the future, never doubt that you have the support of countless Americans nationwide. You are loved. #NationalComingOutDay https://t.co/MO6UfGcOD3"
2022,Tune in as @RepRaskin and I discuss the introduction of the Commission on Presidential Capacity to Discharge the Powers and Duties of Office Act. https://t.co/JuKDQg6Hqw
2023,Tune in as I hold my weekly press conference at the U.S. Capitol. https://t.co/Wrs2lDxzb2
2024,"I will be speaking with reporters live at the U.S. Capitol at 10:45 am ET.

Watch here: https://t.co/2fi357CExB"
2025,"President Trump has shown his true colors: walking away from coronavirus relief negotiations and refusing to give real help to poor children, the unemployed, and America’s hard working families. https://t.co/gic4yuVsTB"
2026,"We must ensure that Americans have access to the testing, tracing and treatment that they need to make it through this crisis – especially communities of color, which have been so disproportionately affected by this pandemic. #MSNBCLive https://t.co/VMwDUS1nsV"
2027,We must crush this coronavirus — and protect the Affordable Care Act to ensure Americans have access to the health care they need now more than ever. #FamiliesFirst @FaceTheNation https://t.co/MZxYhJC2v4
2028,"RT @RepDerekKilmer: As Americans confront the ongoing challenges brought on by the pandemic, this week House Democrats passed another bill…"
2029,.@NewDemCoalition Chairman @RepDerekKilmer perfectly illustrates the community-level impact of this health &amp; economic crisis. We have a duty to deliver relief for our fellow Americans. #HeroesAct https://t.co/JdYp3r34zG
2030,"Today, thanks to the leadership of @RepJayapal and @HouseDemWomen, the House called on @DHSgov to end the infliction of unwanted, life-altering &amp; inhumane medical procedures on immigrant women. https://t.co/9H5duGkYIB"
2031,"Today, Republicans blocked the House from delivering urgent relief for tens of thousands of airline workers standing on the brink of having their livelihoods ripped away.
 
Either the @HouseGOP isn't serious about meeting the challenge facing our country, or they do not care."
2032,Honored to join my @HouseDemWomen colleagues tonight to pay tribute to the legacy of Justice Ruth Bader Ginsburg. Her memory inspires us to continue the fight for justice &amp; equality for all. https://t.co/pf8MGWs9rk
2033,"Thank you to @NitaLowey for shepherding this Continuing Resolution through the Congress, averting a catastrophic shutdown in the middle of the ongoing pandemic. With my signature, this agreement, which will keep government open through December 11, goes to the President’s desk. https://t.co/Ey3daEHLt5"
2034,The House will be proceeding with our vote tonight on the updated #HeroesAct in order to formalize our proffer to Republicans in the negotiations to address the health and economic catastrophe in our country.
2035,"Today, @stevenmnuchin1 and I had an extensive conversation and we found areas where we are seeking further clarification. Our conversation will continue."
2036,This Supreme Court nomination fight is about preserving Americans' right to pre-existing condition protections. It is about protecting women’s health care. It is about defending each and every benefit of the Affordable Care Act. @Morning_Joe https://t.co/jR43yoXxm2
2037,"Thanks to the leadership of Rep. @RepDebHaaland &amp; @NormaJTorres, we are taking an important step toward justice for survivors and addressing the horrific #MMIW crisis. With my signature, the Not Invisible Act and Savanna’s Act both head to the President’s desk. https://t.co/cMAiiuqflo"
2038,We take an oath to protect and defend. The public has a right to know who the President owes hundreds of millions of dollars to. This is a question of national security. @mitchellreports https://t.co/jBQC533FJs
2039,It is a sign of President Trump’s disdain for America’s working families that he has spent years abusing the tax code while passing a GOP Tax Scam for the rich that gives 83 percent of the benefits to the wealthiest 1 percent. https://t.co/FXfxlc7wfY
2040,"The President’s resistance to science, facts and the reality on the ground has made it all the more necessary for us to take action to fight this virus. #CNNSOTU https://t.co/E5LGHpzJdr"
2041,"If you have a pre-existing medical condition…
If your adult children are on your insurance policy…
If you are a woman…
 
Know that the President is rushing through his Supreme Court nominee so he can overturn the Affordable Care Act. #CNNSOTU https://t.co/rC0pSXbOKa"
2042,Read my full statement here: https://t.co/hDUBJEp23g
2043,"For four years, President Trump has tried to crush the Affordable Care Act. With his Supreme Court nominee, he is threatening the destruction of every benefit and protection of the ACA, including life-saving protections for 135 million Americans with pre-existing conditions."
2044,"Today, we gathered to honor the legacy of Justice Ruth Bader Ginsburg. Justice’s Ginsburg’s towering intellect, tenacity and devotion to our nation’s founding ideals of equality and justice inspired millions around the world. Now, we must continue her work. https://t.co/ajXjQM9a5w"
2045,Members of the House &amp; Senate are coming together on the steps of the U.S. Capitol as we say goodbye to Justice Ginsburg for the last time. https://t.co/DVbCePSpix
2046,"Justice Ginsburg embodied justice, brilliance &amp; goodness. Her passing is an incalculable loss for our democracy and for all who strive to build a better future for our children. Today, she lies in state in the U.S. Capitol as we honor her legacy. https://t.co/07aljfSQXN"
2047,President Trump’s bogus executive order on pre-existing conditions isn’t worth the paper it’s signed on. https://t.co/ZdKgK6xo2p
2048,.@RepDerekKilmer and the @ModernizeCmte continue to lead the way on making Congress work better #ForThePeople through bipartisan solutions to modernize the Congress. https://t.co/BJqekvymVU
2049,"Together, we mourn the more than 200,000 men, women and children who we have lost to this virus. We owe it to their families and friends to do all we can to defeat this virus and support the heroes who are fighting to save lives today and in the weeks to come. https://t.co/LdFz3D30ha"
2050,Tune in as I speak with reporters live at the U.S. Capitol. https://t.co/QGGzOGxn9m
2051,"That’s why the House passed the George Floyd #JusticeInPolicing Act this summer. We owe it to Breonna Taylor, George Floyd, Philando Castile and so many others to finally bring an end to police brutality."
2052,"Breonna Taylor should be alive today. She should be living and laughing and loving. Instead, her family is left continuing the search for justice. Today's charging decision holds no one accountable for her death."
2053,"President Trump has trampled on American democracy. 
 
But House Democrats will protect and strengthen it for generations to come.
 
The #ProtectingOurDemocracy Act will prevent presidential abuses, restore our system of checks &amp; balances and protect our elections. https://t.co/57bDbtiqPY"
2054,"Today, @HouseDemocrats are taking action to preserve American democracy for future generations as we introduce the #ProtectingOurDemocracy Act. https://t.co/NOURVf4MfD"
2055,"Your vote is your voice. 
 
Use it by taking part in #NationalVoterRegistrationDay and visit https://t.co/HzEQhGbe1N https://t.co/nsHY3fS28P"
2056,President Trump wants politics to determine how we approach fighting this virus. That is sinful. #inners https://t.co/39tjd09DZA
2057,President Trump &amp; Mitch McConnell are rushing to vote on the next Supreme Court Justice so they can tear the protections provided by the Affordable Care Act away from millions of Americans. #inners https://t.co/qGpZqqwkmh
